ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,target
1786,0.26,0.022,0,0,0,0,0,0,0.095,0.00208,0,0,0,0.095,0,0,0,0,0,0.1,0,class3
1787,0.35,0.019,1,0,0,0,0,0,0.095,0.0012,0,0,0,0.087,0,0,0,0,0,0.11,0,class3
1788,0.55,0.044,0,0,0,0,0,0,0.195,3e-05,0,0,0,0.237,0,0,0,1,0,0.082,0,class3
1789,0.8,0.028,0,0,0,0,0,0,0.103,0.00189,0,0,0,0.103,0,0,0,0,0,0.1,0,class3
1790,0.35,0.0206,0,0,0,0,0,0,0.096,0.00189,0,0,0,0.127,0,0,0,0,0,0.076,0,class3
1791,0.54,0.015,0,0,0,0,0,0,0.102,0.0054,0,0,0,0.106,0,0,0,0,0,0.096,0,class3
1792,0.35,0.004,0,1,0,0,0,0,0.038,0.00025,0,0,0,0.035,0,0,0,0,0,0.108,0,class3
1793,0.5,0.017,0,0,0,0,0,0,0.128,0.0076,0,0,0,0.118,0,0,0,0,0,0.108,0,class2
1794,0.27,0.019,1,0,0,0,0,0,0.146,0.0017,0,0,0,0.123,0,0,0,0,0,0.119,0,class3
1795,0.57,0.029,0,0,1,0,0,0,0.098,1e-05,0,0,0,0.113,0,0,0,0,0,0.087,0,class3
1796,0.72,0.025,0,0,0,0,0,0,0.231,0.0,0,1,0,0.251,0,0,0,0,0,0.092,0,class3
1797,0.45,0.02,1,0,0,0,0,0,0.102,0.00094,0,0,0,0.119,0,0,0,0,0,0.086,0,class3
1798,0.57,0.0174,0,0,0,0,0,0,0.101,0.00909,0,0,0,0.09,0,0,0,0,0,0.112,0,class2
1799,0.65,0.0206,0,0,0,0,0,0,0.175,0.0004,0,1,0,0.156,0,0,0,0,0,0.112,0,class3
1800,0.35,0.024,0,0,0,0,0,0,0.111,0.0015,0,0,0,0.073,0,0,0,0,0,0.152,0,class3
1801,0.15,0.017,0,0,0,0,0,0,0.019,0.145,0,1,0,0.017,0,0,0,0,0,0.113,0,class1
1802,0.56,0.01,0,0,0,0,0,0,0.054,0.002,0,0,0,0.07,0,0,0,0,0,0.078,0,class3
1803,0.32,0.019,0,0,0,0,0,0,0.126,0.0001,0,0,0,0.163,0,0,0,1,0,0.076,0,class3
1804,0.37,0.02,0,0,0,0,0,0,0.099,0.0014,0,0,0,0.097,0,0,0,0,0,0.102,0,class3
1805,0.55,0.016,0,1,0,0,0,0,0.084,0.0022,0,0,0,0.092,0,0,0,0,0,0.091,0,class3
1806,0.74,0.018,0,0,0,0,0,0,0.126,0.021,0,1,1,0.107,0,0,0,0,0,0.116,0,class3
1807,0.54,0.013,0,0,0,0,1,0,0.078,0.00094,0,1,0,0.07,0,0,0,0,0,0.112,0,class3
1808,0.63,0.032,0,0,0,0,0,0,0.11118,0.0029,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1809,0.53,0.0208,0,0,0,0,0,0,0.117,0.0016,0,0,0,0.107,0,0,0,0,0,0.109,0,class3
1810,0.38,0.033,0,0,0,0,0,0,0.122,0.0015,0,0,0,0.083,0,0,0,0,0,0.146,0,class3
1811,0.46,0.029,1,1,0,0,0,0,0.132,0.0048,0,0,0,0.104,0,0,0,0,0,0.127,0,class3
1812,0.6,0.022,0,0,0,0,0,0,0.076,0.0038,0,0,0,0.058,0,0,0,1,0,0.13,0,class3
1813,0.26,0.025,1,0,0,0,0,0,0.147,0.0018,0,0,0,0.129,0,0,0,0,0,0.113,0,class3
1814,0.28,0.019,0,0,0,0,0,0,0.086,0.0034,0,0,0,0.08669,0,0,0,0,0,0.099,0,class3
1815,0.52,0.018,0,0,0,0,0,0,0.109,0.012,0,0,0,0.102,0,0,0,0,0,0.104,0,class2
1816,0.45,0.02,0,0,0,0,0,0,0.087,0.0002,0,0,0,0.0877,0,0,0,0,0,0.099,0,class3
1817,0.77,0.0206,0,1,0,0,0,0,0.131,0.0009,0,1,0,0.176,0,0,0,0,0,0.074,0,class3
1818,0.8,0.018,0,1,0,0,0,0,0.111,0.0002,0,0,0,0.114,0,0,0,1,0,0.097,0,class3
1819,0.84,0.0206,0,0,0,0,0,0,0.073,0.026,0,1,0,0.072,0,0,0,0,0,0.103,0,class3
1820,0.57,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1821,0.82,0.017,0,0,0,1,0,0,0.099,0.00208,0,0,0,0.108,0,0,0,0,0,0.091,0,class3
1822,0.71,0.022,0,1,0,0,0,0,0.14,0.0002,0,0,0,0.123,0,0,0,0,0,0.114,0,class3
1823,0.45,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1824,0.62,0.022,0,1,0,0,0,0,0.104,0.00419,0,0,0,0.093,0,0,0,0,0,0.111,0,class3
1825,0.34,0.0208,0,0,0,0,0,0,0.118,0.0019,0,0,0,0.098,0,1,0,0,0,0.12,0,class3
1826,0.37,0.015,0,0,0,0,0,0,0.098,0.018,0,0,0,0.112,0,0,0,0,0,0.088,0,class2
1827,0.59,0.0206,0,0,0,0,0,0,0.092,0.0015,0,0,0,0.099,0,0,0,0,0,0.093,0,class3
1828,0.15,0.023,0,0,0,0,0,0,0.183,0.0001,0,1,0,0.205,0,0,0,0,0,0.089,0,class3
1829,0.79,0.014,0,0,0,0,0,0,0.098,0.0038,0,0,0,0.11,0,0,0,0,0,0.097,0,class3
1830,0.76,0.008,0,1,0,0,0,0,0.101,0.0032,0,0,0,0.103,0,0,0,0,0,0.099,0,class3
1831,0.73,0.016,0,0,0,0,0,0,0.089,0.0026,0,1,1,0.095,0,0,0,0,0,0.094,0,class3
1832,0.55,0.012,0,1,0,0,0,0,0.095,0.002,0,0,0,0.096,0,0,0,0,0,0.098,0,class3
1833,0.53,0.016,0,1,0,0,0,0,0.115,0.00063,0,1,0,0.128,0,0,0,0,0,0.09,0,class3
1834,0.7,0.023,0,1,0,0,0,0,0.141,0.0015,0,0,0,0.117,0,0,0,0,0,0.12,0,class3
1835,0.73,0.0206,0,1,0,0,0,0,0.091,0.00189,0,0,0,0.113,0,0,0,0,0,0.08,0,class3
1836,0.63,0.025,0,1,0,0,0,0,0.108,0.0035,0,0,0,0.113,0,0,0,0,0,0.096,0,class3
1837,0.28,0.026,0,0,0,0,0,0,0.179,0.0025,0,1,0,0.115,0,0,0,0,0,0.155,1,class3
1838,0.54,0.022,0,0,0,0,0,0,0.098,0.0006,0,0,0,0.096,0,0,0,0,0,0.103,0,class3
1839,0.58,0.0208,0,0,0,0,0,0,0.068,0.018,0,0,1,0.063,0,0,0,0,0,0.108,0,class1
1840,0.6,0.019,0,1,0,0,0,0,0.106,0.0004,0,0,0,0.1,0,0,0,0,0,0.104,0,class3
1841,0.72,0.014,0,0,0,1,0,0,0.107,0.0058,0,0,0,0.1,0,0,0,0,0,0.107,0,class3
1842,0.73,0.014,0,1,0,0,0,0,0.048,0.001,0,0,0,0.046,0,0,0,0,0,0.104,0,class3
1843,0.46,0.015,0,0,0,0,0,0,0.075,4e-05,0,0,0,0.083,0,0,0,0,0,0.09,0,class3
1844,0.57,0.0206,0,1,0,0,0,0,0.096,0.00043,0,0,0,0.109,0,0,0,0,0,0.088,0,class3
1845,0.6,0.04,0,1,0,0,0,0,0.068,0.0002,0,0,0,0.067,1,0,0,0,0,0.1,0,class3
1846,0.43,0.015,1,1,0,0,0,0,0.058,0.0039,0,0,0,0.099,0,0,0,0,0,0.058,0,class3
1847,0.48,0.01,0,0,0,0,0,0,0.063,0.178,0,1,1,0.059,0,0,0,0,0,0.108,0,class1
1848,0.74,0.026,0,0,0,0,0,0,0.084,0.0022,0,0,0,0.086,0,0,0,0,0,0.098,0,class3
1849,0.34,0.023,0,0,0,0,0,0,0.122,2e-05,0,0,0,0.073,0,0,0,1,0,0.166,0,class3
1850,0.58,0.02,0,1,0,0,0,0,0.107,0.0006,0,0,0,0.113,0,0,0,0,0,0.095,0,class3
1851,0.55,0.023,0,1,0,0,0,0,0.086,0.0034,0,0,0,0.08,0,0,0,0,0,0.108,0,class3
1852,0.58,0.017,0,1,0,0,0,0,0.064,0.0037,0,0,0,0.093,0,0,0,0,0,0.069,0,class3
1853,0.41,0.025,1,0,0,0,0,0,0.109,0.002,0,0,0,0.105,0,0,0,0,0,0.103,0,class3
1854,0.37,0.02,0,0,0,0,0,0,0.103,0.0012,0,0,0,0.095,0,0,0,0,0,0.109,0,class3
1855,0.34,0.04,0,0,0,0,0,0,0.159,0.0041,0,0,0,0.098,0,0,0,1,0,0.162,0,class3
1856,0.15,0.06,0,0,0,0,0,0,0.25,1e-05,0,0,0,0.312,0,0,0,0,0,0.08,0,class3
1857,0.63,0.0208,0,0,0,0,0,0,0.153,0.0009,0,0,0,0.126,0,0,0,0,0,0.122,0,class3
1858,0.16,0.017,0,1,0,0,0,0,0.088,0.0004,0,0,0,0.099,0,0,0,0,0,0.089,0,class3
1859,0.75,0.013,0,0,0,0,0,0,0.088,0.0023,0,0,1,0.103,0,0,0,0,0,0.085,0,class3
1860,0.55,0.036,0,0,0,0,0,0,0.301,0.0002,0,0,0,0.172,0,0,0,0,0,0.175,0,class3
1861,0.31,0.026,0,0,0,0,0,0,0.152,0.00095,1,0,0,0.11,0,0,0,0,0,0.14,0,class3
1862,0.19,0.016,0,0,0,0,0,0,0.094,0.0016,0,0,0,0.089,0,0,0,0,0,0.104,0,class3
1863,0.52,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1864,0.65,0.024,0,0,0,0,0,0,0.128,0.00036,0,0,1,0.127,0,0,0,0,0,0.101,0,class3
1865,0.74,0.016,0,0,0,0,0,0,0.095,0.0006,0,0,1,0.089,0,0,0,0,0,0.107,0,class3
1866,0.38,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1867,0.61,0.025,0,0,0,0,0,0,0.121,0.0017,0,0,0,0.114,0,0,0,0,0,0.107,0,class3
1868,0.18,0.0206,0,0,0,0,0,0,0.093,0.0011,0,1,0,0.089,0,0,0,0,0,0.104,0,class3
1869,0.7,0.011,0,0,0,0,0,0,0.171,0.00015,0,0,0,0.157,0,0,0,0,0,0.109,0,class3
1870,0.72,0.018,0,1,0,0,0,0,0.11118,0.0015,1,0,0,0.112,0,0,0,1,0,0.093,0,class3
1871,0.67,0.012,0,0,0,0,0,0,0.065,0.052,0,0,0,0.071,0,0,0,0,0,0.092,0,class2
1872,0.17,0.012,0,0,0,0,0,0,0.036,0.145,0,0,0,0.024,0,0,1,0,0,0.15,0,class3
1873,0.63,0.018,0,0,0,0,0,0,0.133,0.002,0,0,0,0.115,0,0,0,0,0,0.116,0,class3
1874,0.54,0.019,1,1,0,0,0,0,0.102,0.0001,0,0,0,0.11,0,0,0,0,0,0.093,0,class3
1875,0.73,0.0208,1,1,0,0,0,0,0.103,0.0018,0,0,0,0.112,0,0,0,0,0,0.092,0,class3
1876,0.22,0.018,0,0,0,0,0,0,0.157,0.0002,0,0,0,0.175,0,0,0,0,0,0.09,0,class3
1877,0.61,0.0206,0,0,0,0,0,0,0.091,0.00189,0,0,0,0.128,0,0,0,0,0,0.071,0,class3
1878,0.54,0.0206,0,0,0,0,0,0,0.156,0.00025,0,1,0,0.126,0,0,0,0,0,0.123,0,class3
1879,0.41,0.0206,0,1,0,0,0,0,0.102,0.00058,0,0,0,0.121,0,0,0,0,0,0.084,0,class3
1880,0.12,0.023,0,1,0,0,0,0,0.152,2e-05,0,1,0,0.19,0,0,0,0,0,0.08,0,class3
1881,0.36,0.031,0,0,0,0,0,0,0.133,0.0024,0,0,0,0.087,0,0,0,0,0,0.153,0,class3
1882,0.7,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1883,0.66,0.006,0,0,0,0,0,0,0.11,0.00025,0,0,0,0.133,0,0,0,0,0,0.083,0,class3
1884,0.61,0.015,0,0,0,0,0,0,0.119,0.00029,0,0,0,0.132,0,0,0,0,0,0.09,0,class3
1885,0.55,0.0206,0,0,0,0,0,0,0.17,0.00189,0,1,0,0.155,0,0,0,0,0,0.11,0,class3
1886,0.35,0.02,0,0,0,0,0,0,0.098,0.0038,0,0,0,0.097,0,0,0,0,0,0.101,0,class3
1887,0.67,0.018,0,0,0,0,0,0,0.143,0.0028,0,0,0,0.157,0,0,0,0,0,0.091,0,class3
1888,0.8,0.012,0,1,0,0,0,0,0.039,0.002,0,0,0,0.041,0,0,0,0,0,0.095,0,class3
1889,0.51,0.0206,0,0,0,0,0,0,0.16,0.0016,0,1,0,0.147,0,0,0,0,0,0.109,0,class3
1890,0.54,0.017,0,0,0,1,0,0,0.098,0.00086,0,0,1,0.102,0,0,0,0,0,0.096,0,class3
1891,0.83,0.007,0,0,0,1,0,0,0.071,0.0022,0,0,1,0.093,0,0,0,0,0,0.076,0,class3
1892,0.27,0.0206,0,0,0,0,0,0,0.086,0.00189,0,0,0,0.092,0,0,0,0,0,0.093,0,class3
1893,0.31,0.029,0,0,0,0,0,0,0.159,0.00189,1,0,0,0.111,0,0,0,0,0,0.143,1,class3
1894,0.42,0.023,0,0,0,0,0,0,0.131,0.0076,0,1,0,0.113,0,0,0,0,0,0.115,0,class3
1895,0.6,0.024,0,0,0,0,0,0,0.101,0.0006,0,0,0,0.086,0,0,0,0,0,0.116,0,class3
1896,0.2,0.017,0,0,0,0,0,0,0.104,0.0013,0,0,0,0.108,0,0,0,0,0,0.096,0,class3
1897,0.52,0.018,0,1,0,0,0,0,0.102,0.001,0,0,0,0.106,0,0,0,0,0,0.097,0,class3
1898,0.65,0.012,0,1,0,0,0,0,0.118,0.012,0,1,0,0.13,0,0,0,0,0,0.09,0,class3
1899,0.55,0.016,0,1,0,0,0,0,0.114,0.0016,0,0,0,0.123,0,0,0,0,0,0.093,0,class3
1900,0.77,0.012,0,0,0,0,0,0,0.067,4e-05,0,0,0,0.069,0,0,0,0,0,0.096,0,class3
1901,0.33,0.025,0,0,0,0,0,0,0.101,0.0013,0,0,0,0.112,0,0,0,0,0,0.09,0,class3
1902,0.85,0.012,0,1,0,0,0,0,0.093,0.0005,0,0,0,0.117,0,0,0,0,0,0.079,0,class3
1903,0.77,0.013,1,1,0,0,0,0,0.097,0.002,0,0,0,0.108,0,0,0,0,0,0.09,0,class3
1904,0.55,0.028,0,0,0,0,0,0,0.189,5e-05,0,1,0,0.114,0,0,0,0,0,0.166,0,class3
1905,0.33,0.02,0,0,0,0,0,0,0.068,0.01029,0,0,1,0.059,0,0,0,0,0,0.115,0,class1
1906,0.62,0.019,0,1,0,0,0,0,0.078,0.00086,0,0,0,0.091,0,0,0,0,0,0.085,0,class3
1907,0.18,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1908,0.51,0.028,0,1,0,0,0,0,0.132,0.0,0,1,0,0.139,0,0,0,0,0,0.095,0,class3
1909,0.38,0.025,0,0,0,0,0,0,0.101,0.0018,0,0,0,0.097,0,0,0,0,0,0.104,0,class3
1910,0.52,0.023,0,0,0,0,0,0,0.128,0.0018,0,0,0,0.105,0,0,0,0,0,0.122,0,class3
1911,0.64,0.028,0,0,0,0,0,0,0.099,0.0016,0,0,0,0.119,0,0,0,0,0,0.083,0,class3
1912,0.78,0.019,1,1,0,0,0,0,0.09,0.0029,0,0,0,0.093,0,0,0,0,0,0.097,0,class3
1913,0.61,0.017,0,1,0,0,0,0,0.079,0.0022,0,0,0,0.101,0,0,0,0,0,0.078,0,class3
1914,0.8,0.017,0,0,0,0,0,0,0.083,0.00097,0,0,0,0.086,0,0,0,0,0,0.097,0,class3
1915,0.58,0.0206,0,1,0,0,0,0,0.137,3e-05,0,1,0,0.151,0,0,0,0,0,0.091,0,class3
1916,0.46,0.022,0,0,0,0,0,0,0.187,0.0003,0,1,0,0.17,0,0,0,0,0,0.11,0,class3
1917,0.42,0.026,0,0,0,0,0,0,0.122,5e-05,0,0,0,0.105,0,0,0,0,0,0.116,0,class3
1918,0.31,0.0206,0,0,0,0,0,0,0.079,0.0034,0,0,0,0.083,0,0,0,0,0,0.095,0,class3
1919,0.55,0.004,0,0,0,0,0,0,0.102,0.011,0,0,0,0.10189,0,0,0,0,0,0.1,0,class2
1920,0.67,0.0206,0,0,0,0,0,0,0.152,3e-05,0,1,0,0.153,0,0,0,0,0,0.099,0,class3
1921,0.59,0.025,0,0,0,0,0,0,0.1,0.0001,0,0,0,0.103,0,0,0,1,0,0.098,0,class3
1922,0.77,0.012,0,0,0,0,0,0,0.089,0.0062,0,0,0,0.121,0,0,0,0,0,0.074,0,class2
1923,0.65,0.023,0,0,0,0,0,0,0.101,0.0017,0,0,0,0.106,0,0,0,0,0,0.095,0,class3
1924,0.48,0.022,0,0,0,0,0,0,0.127,2e-05,0,0,0,0.121,0,0,0,0,0,0.104,0,class3
1925,0.37,0.009,0,0,0,0,0,0,0.045,0.055,0,0,0,0.043,0,0,0,0,0,0.104,0,class1
1926,0.35,0.015,0,0,0,0,0,0,0.036,0.23,0,0,0,0.027,0,0,0,1,0,0.134,0,class1
1927,0.81,0.018,1,0,0,0,0,0,0.148,0.0018,0,0,0,0.125,0,0,0,0,0,0.119,0,class3
1928,0.73,0.015,0,1,0,1,0,0,0.069,0.0032,0,0,0,0.086,0,0,0,0,0,0.08,0,class3
1929,0.72,0.008,0,0,0,0,0,0,0.09,0.0023,0,0,1,0.112,0,0,0,0,0,0.08,0,class3
1930,0.68,0.02,0,0,1,0,0,0,0.152,0.0026,0,1,0,0.108,0,0,0,1,0,0.141,0,class3
1931,0.53,0.0206,0,0,0,0,0,0,0.103,0.0,1,0,0,0.095,0,0,0,0,0,0.108,0,class3
1932,0.6,0.0206,0,0,0,0,0,0,0.1,0.0014,0,0,0,0.121,0,0,0,0,0,0.083,0,class3
1933,0.35,0.026,0,1,0,0,0,0,0.102,0.002,0,0,0,0.091,0,0,0,0,0,0.113,0,class3
1934,0.69,0.024,0,0,0,0,0,0,0.136,2e-05,0,0,0,0.148,0,0,0,0,0,0.092,0,class3
1935,0.7,0.012,0,1,1,0,0,0,0.107,0.0023,0,1,0,0.105,0,0,0,0,0,0.101,0,class3
1936,0.36,0.0208,0,0,0,0,0,0,0.081,0.0013,1,0,0,0.09,0,0,0,0,0,0.09,0,class3
1937,0.65,0.0206,0,1,0,0,0,0,0.099,0.00189,0,1,0,0.188,0,0,0,0,0,0.052,0,class3
1938,0.44,0.02,0,1,0,0,0,0,0.115,0.003,0,0,0,0.104,0,0,0,0,0,0.11,0,class3
1939,0.28,0.026,0,1,0,0,0,0,0.143,4e-05,0,0,0,0.134,0,0,0,0,0,0.107,0,class3
1940,0.59,0.023,0,0,0,0,0,0,0.094,0.0008,0,0,0,0.09475,0,0,0,0,0,0.099,0,class3
1941,0.57,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1942,0.5,0.01,0,1,0,0,0,0,0.032,0.151,0,0,0,0.028,0,0,0,0,0,0.116,0,class1
1943,0.53,0.0206,0,0,0,0,0,0,0.176,1e-05,0,0,1,0.171,0,0,0,0,0,0.102,0,class3
1944,0.58,0.026,0,0,0,0,0,0,0.166,1e-05,0,0,0,0.207,0,0,0,0,0,0.08,0,class3
1945,0.85,0.008,0,0,0,0,0,0,0.161,0.00084,0,0,0,0.166,0,0,0,0,0,0.097,0,class3
1946,0.33,0.025,0,0,0,0,0,0,0.121,0.003,0,0,0,0.088,0,0,0,1,0,0.138,1,class3
1947,0.67,0.0206,0,0,0,0,0,0,0.152,0.0019,0,0,0,0.135,0,0,0,0,0,0.113,0,class3
1948,0.17,0.011,0,0,0,0,0,0,0.052,0.0016,0,0,0,0.145,0,0,0,0,0,0.036,0,class3
1949,0.59,0.024,1,1,0,0,0,0,0.094,0.002,0,0,0,0.098,0,0,0,0,0,0.096,0,class3
1950,0.15,0.014,0,0,0,0,0,0,0.064,0.001,0,0,0,0.081,0,0,0,0,0,0.079,0,class3
1951,0.53,0.025,0,0,0,0,0,0,0.157,4e-05,0,0,0,0.147,0,0,0,0,0,0.107,0,class3
1952,0.47,0.017,0,0,0,0,0,0,0.098,0.0019,0,0,0,0.09,0,0,0,0,0,0.108,0,class3
1953,0.36,0.016,0,0,0,0,0,0,0.112,0.0013,0,0,0,0.1,0,0,0,0,0,0.113,0,class3
1954,0.54,0.0206,0,1,0,0,0,0,0.12,0.00469,0,1,0,0.118,0,0,0,0,0,0.101,0,class3
1955,0.81,0.015,0,0,1,0,0,0,0.071,0.0019,0,0,0,0.091,0,0,0,0,0,0.078,0,class3
1956,0.22,0.022,0,0,0,0,0,0,0.093,0.0017,0,0,0,0.087,0,0,0,0,0,0.108,0,class3
1957,0.76,0.018,0,0,0,0,0,0,0.101,0.0013,0,0,0,0.086,0,0,0,0,0,0.116,0,class3
1958,0.77,0.018,0,0,0,0,0,0,0.111,0.00189,0,0,1,0.115,0,0,0,1,0,0.096,0,class3
1959,0.72,0.023,0,0,0,0,0,0,0.111,0.0023,0,0,0,0.097,0,0,0,0,0,0.114,0,class3
1960,0.62,0.024,0,0,0,0,0,0,0.081,0.0011,0,0,0,0.084,0,0,0,1,0,0.097,0,class3
1961,0.66,0.0206,0,1,0,0,0,0,0.134,0.002,0,0,0,0.137,0,0,0,0,0,0.098,0,class3
1962,0.2,0.014,0,0,0,0,0,0,0.096,0.0016,0,0,0,0.09677,0,0,0,0,0,0.099,0,class3
1963,0.43,0.0206,0,0,0,0,0,0,0.197,0.0002,0,1,0,0.182,0,0,0,0,0,0.108,0,class3
1964,0.28,0.025,0,0,0,0,0,0,0.134,0.001,0,0,0,0.119,0,0,0,0,0,0.113,0,class3
1965,0.5,0.025,0,0,0,0,0,0,0.133,0.002,0,0,0,0.123,0,0,0,0,0,0.108,0,class3
1966,0.77,0.016,0,0,0,0,0,0,0.085,0.0049,0,0,0,0.098,0,0,0,0,0,0.087,0,class3
1967,0.4,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1968,0.83,0.0208,0,0,0,0,0,0,0.104,0.00829,0,0,0,0.097,0,0,0,1,0,0.104,0,class2
1969,0.6,0.076,0,1,0,0,0,0,0.12,0.00015,0,0,0,0.116,0,0,0,0,0,0.104,0,class3
1970,0.25,0.028,0,0,0,0,0,0,0.106,0.00081,0,0,0,0.081,0,0,0,0,0,0.132,0,class3
1971,0.38,0.0206,0,0,0,0,0,0,0.11118,0.00189,1,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1972,0.56,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1973,0.66,0.005,0,0,0,0,0,0,0.083,0.0045,0,0,0,0.108,0,0,0,0,0,0.077,0,class3
1974,0.91,0.0206,0,1,0,0,0,0,0.112,0.0034,0,0,0,0.113,0,0,0,0,0,0.099,0,class3
1975,0.8,0.027,0,0,0,0,0,0,0.101,0.0,1,0,0,0.121,0,0,0,0,0,0.084,0,class3
1976,0.46,0.032,0,1,0,0,0,0,0.16,0.00208,0,0,0,0.105,0,0,0,0,0,0.153,0,class3
1977,0.31,0.015,0,0,0,0,0,0,0.075,0.00044,0,1,0,0.081,0,0,0,1,0,0.092,1,class3
1978,0.25,0.054,0,0,0,0,0,0,0.152,0.0016,0,0,0,0.102,0,0,0,0,0,0.15,0,class3
1979,0.6,0.016,0,0,0,0,0,0,0.109,0.0073,0,1,0,0.105,0,0,0,0,0,0.104,0,class3
1980,0.4,0.0208,0,0,0,0,0,0,0.081,0.012,1,0,0,0.074,0,0,0,0,0,0.109,0,class2
1981,0.63,0.024,1,0,0,0,0,0,0.134,0.0012,0,0,0,0.145,0,0,0,0,0,0.092,0,class3
1982,0.28,0.022,0,0,0,0,0,0,0.161,0.00047,0,0,0,0.153,0,0,0,0,0,0.104,0,class3
1983,0.64,0.017,0,1,0,0,0,0,0.085,0.0026,0,0,0,0.08568,0,0,0,0,0,0.099,0,class3
1984,0.44,0.017,0,1,0,0,0,0,0.103,0.0035,0,0,0,0.107,0,0,0,0,0,0.096,0,class3
1985,0.49,0.012,0,0,0,0,0,1,0.089,0.0022,0,0,0,0.082,0,0,0,0,0,0.109,0,class3
1986,0.22,0.0206,0,0,0,0,0,0,0.11,0.0013,0,0,0,0.117,0,0,0,0,0,0.094,0,class3
1987,0.81,0.016,0,0,0,0,0,0,0.094,0.0013,0,0,0,0.119,0,0,0,0,0,0.08,0,class3
1988,0.66,0.0206,0,0,0,0,0,0,0.118,7e-05,0,1,0,0.126,0,0,0,0,0,0.094,0,class3
1989,0.64,0.017,0,0,0,0,0,0,0.074,8e-05,0,0,0,0.069,0,0,0,0,0,0.107,0,class3
1990,0.47,0.017,0,1,0,0,0,0,0.066,0.0026,0,0,0,0.088,0,0,0,0,0,0.075,0,class3
1991,0.79,0.015,0,0,0,0,0,0,0.094,0.0056,0,0,0,0.092,0,0,0,0,0,0.102,0,class3
1992,0.72,0.017,0,0,0,0,0,0,0.09,0.00054,0,0,0,0.109,0,0,0,0,0,0.083,0,class3
1993,0.56,0.017,0,1,0,0,0,0,0.113,0.0028,0,0,0,0.11391,0,0,0,0,0,0.099,0,class3
1994,0.67,0.007,0,0,0,1,0,0,0.079,0.0017,0,0,0,0.102,0,0,0,0,0,0.077,0,class3
1995,0.68,0.023,0,1,0,0,0,0,0.081,0.0005,0,0,0,0.088,0,0,0,0,0,0.092,0,class3
1996,0.35,0.0206,0,0,0,0,0,0,0.094,0.00097,0,0,0,0.097,0,0,0,0,0,0.097,0,class3
1997,0.54,0.02,0,0,0,0,0,0,0.095,0.0007,1,0,0,0.096,0,0,0,0,0,0.099,0,class3
1998,0.5,0.02,0,0,0,0,0,0,0.077,0.00025,0,0,0,0.103,0,0,0,0,0,0.075,0,class3
1999,0.5,0.016,0,0,0,0,0,0,0.105,0.0028,0,0,0,0.131,0,0,0,0,0,0.08,0,class3
2000,0.24,0.025,0,0,0,0,0,0,0.148,0.00078,0,0,0,0.12,0,0,0,1,0,0.123,0,class3
2001,0.28,0.023,0,0,0,0,0,0,0.116,0.001,0,0,1,0.103,0,0,0,0,0,0.113,0,class3
2002,0.68,0.018,0,1,0,0,0,0,0.08,0.0001,0,0,0,0.104,0,0,0,0,0,0.077,0,class3
2003,0.23,0.023,1,1,0,0,0,0,0.114,0.00066,0,0,0,0.129,0,0,0,0,0,0.088,0,class3
2004,0.71,0.0206,0,0,0,0,0,0,0.175,3e-05,0,1,0,0.168,0,0,0,0,0,0.104,0,class3
2005,0.86,0.0206,0,0,0,0,0,0,0.131,0.002,0,0,0,0.131,0,0,0,0,0,0.101,0,class3
2006,0.73,0.02,0,0,0,0,0,0,0.134,0.0025,0,0,0,0.115,0,0,0,1,0,0.116,0,class3
2007,0.19,0.0174,0,1,0,0,0,0,0.074,0.058,0,0,0,0.082,0,0,0,0,0,0.09,0,class2
2008,0.32,0.029,0,1,0,0,0,0,0.152,0.001,0,0,0,0.13,0,0,0,0,0,0.116,0,class3
2009,0.72,0.0208,0,0,0,0,0,0,0.098,0.0,0,0,0,0.109,0,0,0,0,0,0.09,0,class3
2010,0.59,0.0206,0,0,0,1,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
2011,0.3,0.017,0,0,0,0,0,0,0.082,0.0026,0,0,1,0.079,0,0,0,0,0,0.103,0,class3
2012,0.46,0.023,0,0,0,0,0,0,0.064,0.0064,0,0,0,0.065,0,0,0,0,0,0.098,0,class2
